Sample,Date,Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
S3498,January-25,10:30,0,9.955746651,2764.278114,34.93572998
S3499,January-25,10:40,0,8.942754745,2107.154616,33.69910049
S3500,January-25,10:50,0,10.17846966,2898.169338,29.00655937
S3501,January-25,11:00,0,9.669726372,2569.042518,33.14516068
S3502,January-25,11:10,0,9.191937447,2268.387062,32.06879044
S3503,January-25,11:20,0,8.506475449,1831.988262,33.60198975
S3504,January-25,11:30,0,9.01404953,2153.052014,25.93737984
S3505,January-25,11:40,0,10.09496021,2849.746176,32.30722046
S3506,January-25,11:50,0,8.33736515,1728.701172,33.45503998
S3507,January-25,12:00,0,8.738144875,1976.745862,31.91069984
S3508,January-25,12:10,0,9.240867615,2300.280407,35.98080063
S3509,January-25,12:20,0,9.145021439,2237.868799,28.64909935
S3510,January-25,12:30,0,10.06295013,2830.625587,28.66650009
S3511,January-25,12:40,0,9.74934864,2626.142575,29.95595932
S3512,January-25,12:50,0,9.353391647,2373.836112,28.67724991
S3513,January-25,13:00,0,9.10743618,2213.468539,32.88068008
S3514,January-25,13:10,0,9.172961235,2256.035558,37.71063995
S3515,January-25,13:20,0,8.829390526,2034.640646,31.10345078
S3516,January-25,13:30,0,10.1248703,2867.330587,32.87260818
S3517,January-25,13:40,0,10.17010021,2893.410372,37.52318954
S3518,January-25,13:50,0,10.09142971,2847.652652,34.93745041
S3519,January-25,14:00,0,10.10548019,2855.961866,33.121521
S3520,January-25,14:10,0,9.684565544,2579.849699,32.79856873
S3521,January-25,14:20,0,10.26823997,2947.919755,34.64038849
S3522,January-25,14:30,0,9.099319458,2208.205209,31.41547012
S3523,January-25,14:40,0,10.49164009,3061.792638,35.41727829
S3524,January-25,14:50,0,8.962776184,2120.022392,38.07675934
S3525,January-25,15:00,0,9.268413544,2318.261594,36.48646164
S3526,January-25,15:10,0,8.93184185,2100.148238,39.92028046
S3527,January-25,15:20,0,9.802341461,2662.950741,36.43367004
S3528,January-25,15:30,0,9.185713768,2264.334985,37.13871002
S3529,January-25,15:40,0,9.021674156,2157.972688,36.79872894
S3530,January-25,15:50,0,8.843166351,2043.41935,36.99901962
S3531,January-25,16:00,0,8.744251251,1980.606104,37.16965103
S3532,January-25,16:10,0,8.94457531,2108.323977,36.47216034
S3533,January-25,16:20,0,8.279460907,1693.861188,35.4612999
S3534,January-25,16:30,0,8.838898659,2040.698721,33.59954071
S3535,January-25,16:40,0,8.604261398,1892.666773,34.20275116
S3536,January-25,16:50,0,7.414500237,1214.073095,34.7583313
S3537,January-25,17:00,0,8.689694405,1946.193347,31.82939911
S3538,January-25,17:10,0,9.904568672,2731.323579,33.25310898
S3539,January-25,17:20,0,8.443667412,1793.371651,36.7166214
S3540,January-25,17:30,0,9.190074921,2267.174306,37.23733902
S3541,January-25,17:40,0,9.013113022,2152.447779,35.39139175
S3542,January-25,17:50,0,8.112869263,1595.279555,46.2507515
S3543,January-25,18:00,0,8.141860962,1612.250859,49.53667831
S3544,January-25,18:10,0,8.007320404,1534.191586,37.23075104
S3545,January-25,18:20,0,8.407950401,1771.543579,31.73148918
S3546,January-25,18:30,0,6.803812027,930.0639384,37.41828156
S3547,January-25,18:40,0,7.272953987,1143.753995,34.82400894
S3548,January-25,18:50,0,7.878032207,1460.943518,35.73469925
S3549,January-25,19:00,0,8.196282387,1644.322558,31.34005928
S3550,January-25,19:10,0,7.205300808,1111.151172,39.77209854
S3551,January-25,19:20,0,8.84441185,2044.21352,47.20737839
S3552,January-25,19:30,0,9.461585999,2444.770248,49.09106827
S3553,January-25,19:40,0,9.899345398,2727.912851,49.11468124
S3554,January-25,19:50,0,7.520309925,1268.440046,43.90320969
S3555,January-25,20:00,0,8.847302437,2046.056949,51.80234909
S3556,January-25,20:10,0,8.051440239,1559.590624,57.93661118
S3557,January-25,20:20,0,8.472258568,1810.91448,61.82254028
S3558,January-25,20:30,0,9.414838791,2414.102177,57.26132965
S3559,January-25,20:40,0,9.023845673,2159.374523,58.97066879
S3560,January-25,20:50,0,8.22915554,1663.827262,59.43632126
S3561,January-25,21:00,0,9.06802845,2187.935448,56.56937027
S3562,January-25,21:10,0,9.614400864,2528.0721,57.16151047
S3563,January-25,21:20,0,9.487151146,2461.552114,51.69995117
S3564,January-25,21:30,0,8.697932243,1951.378353,45.86523056
S3565,January-25,21:40,0,8.457343102,1801.755098,47.17562103
S3566,January-25,21:50,0,7.090524197,1057.265409,47.83747101
S3567,January-25,22:00,0,7.237455845,1126.567787,46.94348145
S3568,January-25,22:10,0,7.458741188,1236.657251,45.24945068
S3569,January-25,22:20,0,8.939584732,2105.118841,41.22694016
S3570,January-25,22:30,0,8.173312187,1630.752107,43.01945114
S3571,January-25,22:40,0,7.600490093,1310.193109,41.97045135
S3572,January-25,22:50,0,8.820148468,2028.756511,44.73751831
S3573,January-25,23:00,0,9.268918991,2318.591701,43.16648102
S3574,January-25,23:10,0,8.549013138,1858.303309,38.72357941
S3575,January-25,23:20,0,8.87827301,2065.833765,47.28773117
S3576,January-25,23:30,0,8.310143471,1712.287183,38.15039825
S3577,January-25,23:40,0,8.652269363,1922.689203,32.77135086
S3578,January-25,23:50,0,8.989276886,2137.080431,31.46143913
S3579,January-26,0:00,0,8.550347328,1859.130719,34.42066956
S3580,January-26,0:10,0,8.04429245,1555.462312,35.02957916
S3581,January-26,0:20,0,8.646418571,1919.022511,44.34859085
S3582,January-26,0:30,0,8.705488205,1956.137719,36.8671608
S3583,January-26,0:40,0,8.776004791,2000.713159,40.40565109
S3584,January-26,0:50,0,8.828347206,2033.976177,39.43883896
S3585,January-26,1:00,0,7.831172943,1434.849636,38.97832108
S3586,January-26,1:10,0,7.941703796,1496.791618,35.83372116
S3587,January-26,1:20,0,8.656114578,1925.10016,35.10131073
S3588,January-26,1:30,0,9.501040459,2440.723262,36.18132019
S3589,January-26,1:40,0,10.17269993,2894.890827,41.2516098
S3590,January-26,1:50,0,8.034511566,1549.821597,40.76332092
S3591,January-26,2:00,0,8.642547607,1916.597756,43.33280182
S3592,January-26,2:10,0,8.533064842,1848.422366,37.34693909
S3593,January-26,2:20,0,8.353517532,1738.469603,45.0812912
S3594,January-26,2:30,0,7.653716087,1338.372095,43.20623016
S3595,January-26,2:40,92.63098145,6.36322403,753.5198332,45.86750031
S3596,January-26,2:50,2085.188965,9.625121117,2536.094788,48.58296967
S3597,January-26,3:00,11.51914978,8.386575699,1758.527997,47.56750107
S3598,January-26,3:10,0,8.016816139,1539.641288,51.1701889
S3599,January-26,3:20,0,7.526569843,1271.669101,47.13568878
S3600,January-26,3:30,1315.409058,8.839364052,2040.995362,51.86296082
S3601,January-26,3:40,1824.188965,8.59798336,1888.751698,46.05442047
S3602,January-26,3:50,1929.064941,8.869994164,2060.542591,46.85506058
S3603,January-26,4:00,2825.944092,10.7905302,3193.360102,48.49536133
S3604,January-26,4:10,2483.875977,9.809094429,2667.573657,43.53889084
S3605,January-26,4:20,936.9766846,9.961642265,2768.020683,53.10626984
S3606,January-26,4:30,185.2718048,10.26605034,2946.734149,55.39028931
S3607,January-26,4:40,0,9.187040329,2265.198584,51.61120987
S3608,January-26,4:50,959.1409302,10.35935974,2996.044837,49.71762085
S3609,January-26,5:00,2516.999023,10.89323997,3233.431528,49.55789948
S3610,January-26,5:10,0,9.31875515,2351.166934,51.79077148
S3611,January-26,5:20,0,8.467763901,1808.152629,44.71617889
S3612,January-26,5:30,0,9.320130348,2352.066554,44.40695953
S3613,January-26,5:40,0,9.179080009,2260.017115,47.56259918
S3614,January-26,5:50,194.9756012,9.687682152,2582.109791,51.33671188
S3615,January-26,6:00,0,9.285188675,2329.220485,53.71110916
S3616,January-26,6:10,1406.593994,10.39027977,3011.844058,52.6774292
S3617,January-26,6:20,3286.906006,10.88088036,3228.743046,47.80118942
S3618,January-30,14:40,0,10.55970001,3093.779174,0
S3619,January-30,14:50,0,10.25275993,2939.508216,0
S3620,January-30,15:00,0,10.15017986,2881.999611,230.0256958
S3621,January-30,15:10,0,9.880011559,2715.211188,248.4606018
S3622,January-30,15:20,0,9.25318718,2308.320036,256.1285095
S3623,January-30,15:30,0,10.02348042,2806.61526,258.9352112
S3624,January-30,15:40,0,10.79214001,3194.007797,259.6973877
S3625,January-30,15:50,0,11.29160976,3365.969161,245.4835968
S3626,January-30,16:00,0,12.1374197,3541.720525,236.4519958
S3627,January-30,16:10,0,12.64960003,3588.6196,245.2911072
S3628,January-30,16:20,0,12.56750965,3583.83149,248.9091949
S3629,January-30,16:30,0,14.07544041,3600,253.5101929
S3630,January-30,16:40,0,0,0,0
S3631,January-30,16:50,0,13.85980988,3600,0
S3632,January-30,17:00,0,13.22558022,3600,251.741806
S3633,January-30,17:10,0,13.73330021,3600,250.3480072
S3634,January-30,17:20,0,13.83384991,3600,250.4089966
S3635,January-30,17:30,0,13.08067036,3600,247.2568054
S3636,January-30,17:40,0,12.86120033,3596.369893,245.9528961
S3637,January-30,17:50,0,12.34716034,3565.902453,243.3822021
S3638,January-30,18:00,0,11.77443981,3482.433719,240.5953064
S3639,January-30,18:10,0,10.98490047,3267.084748,240.7794952
S3640,January-30,18:20,0,11.36112022,3385.579819,241.4732971
S3641,January-30,18:30,0,10.95530033,3256.430607,240.7369995
S3642,January-30,18:40,0,11.33041954,3377.041522,242.3137054
S3643,January-30,18:50,0,11.40172005,3396.575297,243.9855042
S3644,January-30,19:00,0,11.43379974,3405.027405,248.6392059
S3645,January-30,19:10,0,11.47894955,3416.574405,251.4777069
S3646,January-30,19:20,0,10.87744045,3227.431718,250.1784973
S3647,January-30,19:30,0,10.53125,3080.55779,253.1555939
S3648,January-30,19:40,0,9.750003815,2626.603433,257.3456116
S3649,January-30,19:50,0,9.383048058,2393.262559,257.6297913
S3650,January-30,20:00,0,9.349851608,2371.518197,261.1982117
S3651,January-30,20:10,0,10.00562954,2795.597325,256.6760864
S3652,January-30,20:20,0,9.057992935,2181.441917,261.3952942
S3653,January-30,20:30,0,9.111712456,2216.242391,265.8135986
S3654,January-30,20:40,0,9.624085426,2535.321481,274.3044128
S3655,January-30,20:50,0,6.885502815,965.2681977,275.5042114
S3656,January-30,21:00,0,5.868000984,581.3574409,281.2786865
S3657,January-30,21:10,557.7692261,6.597493172,844.6573087,285.2401123
S3658,January-30,21:20,1034.072998,7.049579144,1038.464504,285.9938049
S3659,January-30,21:30,894.4069824,6.808270931,931.9647656,295.3225098
S3660,January-30,21:40,1176.317993,7.337158203,1175.290518,323.8375854
S3661,January-30,21:50,1238.313965,7.625865936,1323.582434,334.4249878
S3662,January-30,22:00,1251.208008,7.618095875,1319.473834,336.5209045
S3663,January-30,22:10,1223.58606,7.436480999,1225.256961,330.0357056
S3664,January-30,22:20,1289.480957,7.679380894,1352.087913,337.9755859
S3665,January-30,22:30,1915.734009,9.012097359,2151.792513,348.836792
S3666,January-30,22:40,1864.769043,8.76226902,1992.008516,349.5808105
S3667,January-30,22:50,1268.900024,7.605641842,1312.904665,358.0466919
S3668,January-30,23:00,1377.605957,7.782717228,1408.131956,357.4151001
S3669,January-30,23:10,1434.946045,7.868896008,1455.836494,359.368103
S3670,January-30,23:20,976.3803101,7.026661873,1028.036274,7.503048897
S3671,January-30,23:30,1250.404053,7.51920414,1267.870197,358.3445129
S3672,January-30,23:40,817.8649292,6.596618176,844.3055281,354.5899963
S3673,January-30,23:50,700.5012817,6.334174156,742.6386595,349.6789856
S3674,January-31,0:00,1340.303955,7.648462772,1335.574823,357.6723938
S3675,January-31,0:10,933.123291,6.856492996,952.6741708,0.50592798
S3676,January-31,0:20,576.8709717,6.026659012,633.0199853,359.9059143
S3677,January-31,0:30,359.0282898,5.176438808,380.5570428,3.767940998
S3678,January-31,0:40,320.9796143,5.078282833,355.4665284,9.718143463
S3679,January-31,0:50,296.4699097,5.150135994,373.7576482,12.08545017
S3680,January-31,1:00,291.1340942,5.06454277,352.0153525,18.48660088
S3681,January-31,1:10,332.7909851,5.221426964,392.3179335,15.93062019
S3682,January-31,1:20,257.2340088,4.858846188,302.0649374,22.94234085
S3683,January-31,1:30,141.4476013,4.320408821,184.9230262,29.41513062
S3684,January-31,1:40,104.7820969,4.06493187,135.1498559,35.61663055
S3685,January-31,1:50,163.1098022,4.407832146,202.7415553,35.32653046
S3686,January-31,2:00,87.61398315,4.061645985,134.5304179,40.45576096
S3687,January-31,2:10,63.77429962,3.815103054,95.23473683,34.89989853
S3688,January-31,2:20,0,1.834018946,0,37.83338928
S3689,January-31,2:30,0,1.90673995,0,28.23320007
S3690,January-31,2:40,0,1.590641975,0,27.51305008
S3691,January-31,2:50,0,2.371184111,0,63.67464828
S3692,January-31,3:00,0,0.816589773,0,284.1575012
S3693,January-31,3:10,0,1.256754994,0,78.26667786
S3694,January-31,3:20,0,1.356001019,0,228.7716064
S3695,January-31,3:30,0,1.884961009,0,229.3621063
S3696,January-31,3:40,0,1.83823204,0,303.1809082
S3697,January-31,3:50,0,1.045642018,0,351.5202026
S3698,January-31,4:00,0,0.820318699,0,317.8363037
S3699,January-31,4:10,0,0.64102751,0,18.93312073
S3700,January-31,4:20,0,0.399175912,0,42.3904686
S3701,January-31,4:30,0,0.515336573,0,25.44301987
S3702,January-31,4:40,0,0.755040526,0,21.22286034
S3703,January-31,4:50,0,1.240767002,0,291.6517029
S3704,January-31,5:00,0,2.484631062,0,310.0864868
S3705,January-31,5:10,0,1.93125999,0,311.8132935
S3706,January-31,5:20,0,1.062769055,0,289.2974854
S3707,January-31,5:30,0,1.64575398,0,259.3049927
S3708,January-31,5:40,0,2.489089012,0,254.4718018
S3709,January-31,5:50,0,2.901262999,0,246.3983002
S3710,January-31,6:00,0,2.970187902,0,248.4181061
S3711,January-31,6:10,0,2.902455091,0,247.4777985
S3712,January-31,6:20,0,2.951203108,0,266.2579956
S3713,January-31,6:30,0,3.161922932,23.27905668,269.6650085
S3714,January-31,6:40,0,2.991806984,0,252.9611969
S3715,January-31,6:50,0,3.015290976,16.50801633,242.085907
S3716,January-31,7:00,0,2.443516016,0,242.9273071
S3717,January-31,7:10,0,2.013961077,0,251.9140015
S3718,January-31,7:20,0,1.613901973,0,250.6208954
S3719,January-31,7:30,0,1.826704979,0,248.8480988
S3720,January-31,7:40,0,2.615058899,0,260.2467957
S3721,January-31,7:50,0,3.044774055,17.59314706,256.384491
S3722,January-31,8:00,0,3.242577076,28.46995745,245.0948029
S3723,January-31,8:10,0,2.867436886,0,226.9913025
S3724,January-31,8:20,0,2.400070906,0,230.3694
S3725,January-31,8:30,0,2.565201998,0,245.6932068
S3726,January-31,8:40,0,2.856595039,0,259.2692871
S3727,January-31,8:50,0,2.537666082,0,290.9487915
S3728,January-31,9:00,0,2.757738113,0,267.1550903
S3729,January-31,9:10,0,2.901516914,0,253.7113037
S3730,January-31,9:20,0,3.12562108,21.28232704,249.5735016
S3731,January-31,9:30,0,2.598716974,0,268.9999084
S3732,January-31,9:40,0,2.806313038,0,265.8815002
S3733,January-31,9:50,0,2.475128889,0,262.7767944
S3734,January-31,10:00,0,3.114626884,20.71920611,267.6890869
S3735,January-31,10:10,0,2.689776897,0,291.9039917
S3736,January-31,10:20,0,2.74040103,0,284.0765991
S3737,January-31,10:30,0,2.734661102,0,236.2722931
S3738,January-31,10:40,0,2.193589926,0,226.5348969
S3739,January-31,10:50,0,2.34070611,0,285.0046997
S3740,January-31,11:00,0,2.442485094,0,311.0632019
S3741,January-31,11:10,0,2.139549017,0,311.1164856
S3742,January-31,11:20,0,1.59751296,0,256.7522888
S3743,January-31,11:30,0,1.96618402,0,249.3473969
S3744,January-31,11:40,0,1.919034004,0,262.1123962
S3745,January-31,11:50,0,2.718166113,0,263.8121948
S3746,January-31,12:00,0,2.322925091,0,256.5555115
S3747,January-31,12:10,0,2.85145092,0,259.1066895
S3748,January-31,12:20,0,2.268924952,0,264.4236145
S3749,January-31,12:30,0,2.79481101,0,253.4412994
S3750,January-31,12:40,0,2.872869015,0,271.9057922
S3751,January-31,12:50,0,2.710208893,0,300.569397
S3752,January-31,13:00,0,2.310231924,0,277.0610962
S3753,January-31,13:10,0,2.878107071,0,263.1636047
S3754,January-31,13:20,0,2.736740112,0,256.7668152
S3755,January-31,13:30,0,2.577111959,0,247.4924927
S3756,January-31,13:40,0,3.399394989,41.54194823,229.2548981
S3757,January-31,13:50,0,3.282130957,31.39602075,231.2095947
S3758,January-31,14:00,0,3.609432936,65.21453419,219.9812927
S3759,January-31,14:10,24.78989983,4.129543781,147.4326657,199.4465027
S3760,January-31,14:20,62.32923889,3.723207951,80.9850336,201.5202026
S3761,January-31,14:30,5.531274796,2.757188082,0,211.3276062
S3762,January-31,14:40,7.139729023,3.020415068,16.68662416,210.7660065
S3763,January-31,14:50,0,3.237179995,28.09010781,233.1529999
S3764,January-31,15:00,0,2.746021986,0,241.3863068
S3765,January-31,15:10,0,2.871159077,0,242.9443054
S3766,January-31,15:20,0,2.764940977,0,246.5565033
S3767,January-31,15:30,0,2.878535032,0,251.9512024
S3768,January-31,15:40,0,3.131910086,21.6131444,254.0028076
S3769,January-31,15:50,0,2.634340048,0,248.9940033
S3770,January-31,16:00,0,2.696902037,0,253.8430023
S3771,January-31,16:10,0,2.734405994,0,249.6564026
S3772,January-31,16:20,0,3.040003061,17.40811755,259.2612
S3773,January-31,16:30,0,3.103688955,20.17815853,262.4619141
S3774,January-31,16:40,0,3.004355907,16.14090695,259.0114136
S3775,January-31,16:50,0,3.58792901,62.46657003,256.7298889
S3776,January-31,17:00,20.58789063,3.651137114,70.75475089,249.1013031
S3777,January-31,17:10,46.81291962,3.457559109,47.39071852,259.5195923
S3778,January-31,17:20,-0.488667488,2.690104008,0,255.468399
S3779,January-31,17:30,0,3.135729074,21.81712092,258.7557983
S3780,January-31,17:40,0,3.126426935,21.32436352,269.8138123
S3781,January-31,17:50,31.06485939,4.129921913,147.5051322,274.6119995
S3782,January-31,18:00,243.6670074,4.819102764,292.7711129,274.8617859
S3783,January-31,18:10,368.248291,5.461078167,457.8727151,276.9666138
S3784,January-31,18:20,405.2590942,5.678533077,521.8547138,273.5487976
S3785,January-31,18:30,394.2608032,5.639920235,510.1656529,274.8422852
S3786,January-31,18:40,427.3411865,5.811295986,563.168381,275.7124939
S3787,January-31,18:50,338.4957886,5.378157139,434.6229038,276.6365051
S3788,January-31,19:00,306.0920105,5.255715847,401.3945741,279.0763855
S3789,January-31,19:10,257.1669922,4.884703159,308.1719778,277.6434021
S3790,January-31,19:20,186.3780975,4.561055183,235.0360661,277.286499
S3791,January-31,19:30,150.5924988,4.308765888,182.5817308,276.6900024
S3792,January-31,19:40,169.9459076,4.432810783,207.9118296,273.5192871
S3793,January-31,19:50,162.5034027,4.405230999,202.2052046,273.0197144
